Número Artículo,Cantidad Surtida,Cantidad Por Facturar,Id Docto Cargo,Folio Factura,Serie Factura,Tipo Documento,Estado Venta,Fecha,Descripción,Fecha Vencimiento,Usuario Alta,Observaciones,OCCliente,No. Docto. Venta
FF5776FLG,1.0000,0.0000,3628542,,,Salidas en Vale,Devuelta,09/03/2026 14:38:59,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07-08/03/20026    cotización Yonatan Cobos,,4605
FF5776FLG,2.0000,0.0000,3629723,,,Salidas en Vale,Devuelta,10/03/2026 17:30:36,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",20/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,02/03/2026 COTIZACIÓN YONATAN COBOS,,4608
FF5776FLG,1.0000,0.0000,3631598,,,Salidas en Vale,Devuelta,12/03/2026 17:53:16,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",22/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11/03/2026 COTIZACIÓN YONATAN COBOS - PASA A COBRO (4) CORES DE ZAPATA 4707CP,,4613
FF5776FLG,2.0000,0.0000,3631603,,,Salidas en Vale,Devuelta,12/03/2026 18:43:36,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",22/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,12/03/2026 MTTO - CD VICTORIA - JOSE GPE REYES - MARIO RICO,,4614
FF5776FLG,1.0000,0.0000,3632188,,,Salidas en Vale,Devuelta,13/03/2026 14:37:07,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",23/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,12/03/2026 cotización  Yonatan Cobos,,4616
FF5776FLG,1.0000,0.0000,3632433,,,Salidas en Vale,Devuelta,13/03/2026 17:40:23,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",23/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11/03/2026 COTIZACIÓN YONATAN COBOS - PASA A COBRO (4) CORES DE ZAPATA 4707CP,,4617
FF5776FLG,2.0000,0.0000,3633744,,,Salidas en Vale,Devuelta,17/03/2026 19:04:01,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",27/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,13/03/2026 COTIZACIÓN MARIO RICO,,4619
FF5776FLG,2.0000,0.0000,3633748,,,Salidas en Vale,Devuelta,17/03/2026 21:56:43,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",27/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/03/2026 COTIZACIÓN MARIO RICO,,4621
FF5776FLG,1.0000,0.0000,3635376,,,Salidas en Vale,Devuelta,19/03/2026 15:05:34,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",29/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,18/03/2026 cotización Yonatan Cobos,,4627
FF5776FLG,5.0000,0.0000,3636268,,,Salidas en Vale,Devuelta,20/03/2026 14:57:44,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,19/03/2026 COTIZACION PATIO TEPEZALA,,4628
FF5776FLG,3.0000,0.0000,3636350,,,Salidas en Vale,Devuelta,20/03/2026 15:37:10,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,19/03/2026 COTIZACION YONATAN COBOS,,4629
FF5776FLG,2.0000,0.0000,3636701,,,Salidas en Vale,Devuelta,21/03/2026 11:29:48,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",31/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,20/03/2026  cotización  Yonatan Cobos,,4632
FF5776FLG,3.0000,0.0000,3637413,,,Salidas en Vale,Devuelta,23/03/2026 13:53:53,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21-22/03/2026  cotización Yonatan Cobos pasa a cobro un Core de batería.,,4637
FF5776FLG,2.0000,0.0000,3637509,,,Salidas en Vale,Devuelta,23/03/2026 15:21:01,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",02/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,25/02/2026 COTIZACION YONATAN COBOS,4700409384,4638
FF5776FLG,2.0000,0.0000,3637519,3637530,110924ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,23/03/2026 15:30:02,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,25/02/2026 COTIZACION YONATAN COBOS,4700409384,4639
FF5776FLG,2.0000,0.0000,3639550,,,Salidas en Vale,Devuelta,25/03/2026 18:10:52,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",04/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,24/03/2026 COTIZACION YONATAN COBOS,1,4644
FF5776FLG,10.0000,0.0000,3639745,3639798,111024ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,26/03/2026 10:38:04,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,02/03/2026 COTIZACIÓN TEPEZALA - MARIO RICO,4700410784,4645
FF5776FLG,1.0000,0.0000,3639852,3639888,111029ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,26/03/2026 11:45:30,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/03/2026 COTIZACION YONATAN COBOS,4700410151,4646
FF5776FLG,2.0000,0.0000,3639962,3640074,111037ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,26/03/2026 12:38:33,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,20/03/2026  cotización  Yonatan Cobos,4700415842,4647
FF5776FLG,2.0000,0.0000,3640089,,,Salidas en Vale,Devuelta,26/03/2026 11:50:02,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",05/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,25/03/2026  COTIZACION YONATAN COBOS,1,4648
FF5776FLG,5.0000,0.0000,3640095,3640099,111039ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,26/03/2026 13:45:49,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,19/03/2026 COTIZACION PATIO TEPEZALA,4700415362,4649
FF5776FLG,1.0000,0.0000,3640275,3640369,111049ARLF,Salidas en Vale,Facturada,26/03/2026 16:05:59,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",05/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,12/03/2026 cotización  Yonatan Cobos,4700415254,4651
FF5776FLG,1.0000,0.0000,3640590,3641890,111115ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,27/03/2026 09:42:43,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,18/03/2026 cotización Yonatan Cobos,4700414936,4653
FF5776FLG,2.0000,0.0000,3640622,3641867,111113ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,27/03/2026 10:04:12,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,13/03/2026 COTIZACIÓN MARIO RICO,4700414854,4654
FF5776FLG,2.0000,0.0000,3640675,3640736,111063ARLF,Salidas en Vale,Facturada,27/03/2026 10:38:38,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",06/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/03/2026 COTIZACIÓN MARIO RICO,4700414927,4655
FF5776FLG,1.0000,0.0000,3641052,,,Salidas en Vale,Devuelta,27/03/2026 13:26:30,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",06/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11/03/2026 COTIZACIÓN YONATAN COBOS - PASA A COBRO (4) CORES DE ZAPATA 4707CP,4700413890,4657
FF5776FLG,1.0000,0.0000,3641121,3641131,111077ARLF,Salidas en Vale,Facturada,27/03/2026 14:00:01,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",06/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11/03/2026 COTIZACIÓN YONATAN COBOS - PASA A COBRO (4) CORES DE ZAPATA 4707CP,4700413890,4658
FF5776FLG,1.0000,0.0000,3641218,,,Salidas en Vale,Devuelta,27/03/2026 14:59:20,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",06/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,26/03/2026  COTIZACIÓN  YONATAN COBOS,1,4659
FF5776FLG,1.0000,0.0000,3641344,3641552,111098ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,27/03/2026 16:27:23,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07-08/03/20026    cotización Yonatan Cobos,4700412765,4662
FF5776FLG,2.0000,0.0000,3641577,3641630,111101ARLF,Salidas en Vale,Facturada,28/03/2026 10:20:28,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",07/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,02/03/2026 COTIZACIÓN YONATAN COBOS,4700413181,4663
FF5776FLG,3.0000,0.0000,3641865,,,Salidas en Vale,Devuelta,28/03/2026 13:33:08,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",07/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,1,4665
FF5776FLG,1.0000,0.0000,3641891,3642023,111117ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/03/2026 15:17:54,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,04/03/2026  COTIZACION YONATAN COBOS  PASA A COBRO UN CORE SENSOR NOX,4700412514,4666
FF5776FLG,3.0000,0.0000,3642004,3642146,111120ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,30/03/2026 09:43:34,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,19/03/2026 COTIZACIÓN MARIO RICO,4700415363,4667
FF5776FLG,3.0000,0.0000,3642406,,,Salidas en Vale,Devuelta,30/03/2026 12:45:27,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",09/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28 y 29/03/2026 COTIZACIÓN MARIO RICO,1,4668
FF5776FLG,1.0000,0.0000,3642494,,,Salidas en Vale,Devuelta,30/03/2026 13:38:39,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",09/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"28/03/2026 MTTO MTY - T352, T249, T409 - MARIO RICO",1,4671
FF5776FLG,1.0000,0.0000,3642737,3644006,111177ARLF,Salidas en Vale,Facturada,30/03/2026 16:22:18,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",09/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,26/03/2026  COTIZACIÓN  YONATAN COBOS,4700416751,4673
FF5776FLG,3.0000,0.0000,3642738,,,Salidas en Vale,Devuelta,30/03/2026 16:23:33,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,1,4674
FF5776FLG,1.0000,0.0000,3643238,,,Salidas en Vale,Devuelta,31/03/2026 11:36:25,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",10/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,30/03/2026 COTIZACIÓN MARIO RICO,1,4675
FF5776FLG,2.0000,0.0000,3643482,3644011,111179ARLF,Salidas en Vale,Facturada,31/03/2026 13:51:02,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",10/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,24/03/2026 COTIZACION YONATAN COBOS,4700416167,4676
FF5776FLG,3.0000,0.0000,3643999,3661131,111778ARLF,Salidas en Vale,Facturada,31/03/2026 19:36:10,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28 y 29/03/2026 COTIZACIÓN MARIO RICO,4700416954,4677
FF5776FLG,1.0000,0.0000,3644237,,,Salidas en Vale,Devuelta,01/04/2026 11:11:36,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,30/03/2026 COTIZACIÓN MARIO RICO,1,4680
FF5776FLG,1.0000,0.0000,3644244,,,Salidas en Vale,Devuelta,01/04/2026 11:13:35,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,31/03/2026 COTIZACIÓN MARIO RICO - PASAN A COBRO 2 CORES DE ZAPATA 4707CP,1,4681
FF5776FLG,1.0000,0.0000,3645072,,,Salidas en Vale,Devuelta,02/04/2026 12:33:40,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,1,4682
FF5776FLG,1.0000,0.0000,3647717,,,Salidas en Vale,Devuelta,08/04/2026 15:55:30,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/04/2026 cotización Yonatan Cobos,1,4687
FF5776FLG,1.0000,0.0000,3647853,,,Salidas en Vale,Devuelta,08/04/2026 22:16:42,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,08/04/2026 RESCATE - LAGOS DE MORENO - OSWALDO HDZ - T375 - MARIO RICO,1,4689
FF5776FLG,1.0000,0.0000,3648409,,,Salidas en Vale,Devuelta,09/04/2026 13:22:37,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,08/04/2026 COTIZACION YONATAN COBOS,1,4691
FF5776FLG,3.0000,0.0000,3648789,,,Salidas en Vale,Devuelta,09/04/2026 22:43:06,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,02/03/2026 MTTO - MADERO - ABARAHAM MORQUECHO - T525 - YONATAN COBOS,1,4692
FF5776FLG,1.0000,0.0000,3651279,,,Salidas en Vale,Devuelta,14/04/2026 11:12:46,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,13/04/2026 COTIZACIÓN MARIO RICO,1,4698
FF5776FLG,1.0000,0.0000,3653032,,,Salidas en Vale,Devuelta,16/04/2026 10:28:23,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,15/04/2026 COTIZACIÓN MARIO RICO,1,4701
FF5776FLG,1.0000,0.0000,3653261,,,Salidas en Vale,Devuelta,16/04/2026 12:35:47,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",26/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/04/2026 cotización mario rico - mario waldo auditoria,1,4703
FF5776FLG,3.0000,0.0000,3653685,,,Salidas en Vale,Devuelta,16/04/2026 17:08:10,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"RESCATE A MONTERREY UNIDAD T352,T249,T409 SAMUEL HERNANDEZ  YONATAN COBOS",1,4704
FF5776FLG,1.0000,0.0000,3653759,,,Salidas en Vale,Devuelta,16/04/2026 19:04:49,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",26/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/0/2026  RESCATE A SILAO T-366  OSVALDO MARTINEZ  YONATAN COBOS,1,4705
FF5776FLG,1.0000,0.0000,3654208,,,Salidas en Vale,Devuelta,17/04/2026 12:50:33,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",27/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/04/2026 COTIZACIÓN MARIO RICO 2 DE 2,1,4707
FF5776FLG,2.0000,0.0000,3655169,,,Salidas en Vale,Devuelta,20/04/2026 10:11:36,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,18/04/2026  COTIZACION YONATAN COBOS,1,4711
FF5776FLG,2.0000,0.0000,3655764,,,Salidas en Vale,Devuelta,20/04/2026 15:49:51,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,17/04/2026  COTIZACION YONATAN COBOS,1,4716
FF5776FLG,1.0000,0.0000,3655776,,,Salidas en Vale,Devuelta,20/04/2026 15:46:08,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,18-19/04/2026 COTIZACION YONATAN COBOS,1,4717
FF5776FLG,11.0000,0.0000,3655954,,,Salidas en Vale,Devuelta,20/04/2026 18:46:03,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",30/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,18/04/2026 MTTO - TEPEZALA - JUDITH E. DIAZ - YONATAN COBOS,1,4718
FF5776FLG,11.0000,0.0000,3656800,,,Salidas en Vale,Devuelta,21/04/2026 19:20:34,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,20/04/2026 COTIZACION TEPEZALA YONATAN COBOS,1,4722
FF5776FLG,1.0000,0.0000,3657362,,,Salidas en Vale,Devuelta,22/04/2026 13:09:05,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",02/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/04/2026  COTIZACION YONATAN COBOS,1,4723
FF5776FLG,1.0000,0.0000,3657723,,,Salidas en Vale,Devuelta,22/04/2026 17:40:46,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,18-19/04/2026 COTIZACION YONATAN COBOS,1,4724
FF5776FLG,1.0000,0.0000,3657961,,,Salidas en Vale,Devuelta,23/04/2026 10:28:53,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",03/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,1,4725
FF5776FLG,1.0000,0.0000,3658113,,,Salidas en Vale,Devuelta,23/04/2026 11:30:01,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",03/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,22/04/2026  COTIZACION YOANATAN COBOS,1,4726
FF5776FLG,3.0000,0.0000,3658622,,,Salidas en Vale,Devuelta,23/04/2026 17:43:14,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",03/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,4700416961/ 4700416930,4727
FF5776FLG,3.0000,0.0000,3658698,3661112,111775ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,24/04/2026 09:41:18,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",04/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,4700416961,4728
FF5776FLG,2.0000,0.0000,3659381,,,Salidas en Vale,Devuelta,24/04/2026 16:25:53,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",04/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/04/2026  cotizacion  yonatan cobos,1,4730
FF5776FLG,1.0000,0.0000,3659442,,,Salidas en Vale,Devuelta,24/04/2026 17:36:42,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",04/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/04/2026  COTIZACION YONATAN COBOS,1,4731
FF5776FLG,1.0000,0.0000,3660126,,,Salidas en Vale,Devuelta,27/04/2026 09:39:07,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",07/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,25 Y 26/04/2026 COTIZACIÓN MARIO RICO,1,4734
FF5776FLG,2.0000,0.0000,3660148,,,Salidas en Vale,Devuelta,27/04/2026 12:17:33,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",07/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,24/04/2026 COTIZACIÓN MARIO RICO,1,4735
FF5776FLG,1.0000,0.0000,3660963,,,Salidas en Vale,Devuelta,28/04/2026 10:51:25,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",10/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/04/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA,1,4738
FF5776FLG,1.0000,0.0000,3661218,3661329,111792ARLF,Salidas en Vale,Facturada,28/04/2026 13:21:06,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,03/03/26 COTIZACION YONATAN COBOS,4700410792,4739
FF5776FLG,1.0000,0.0000,3661437,3661467,111798ARLF,Salidas en Vale,Facturada,28/04/2026 16:01:44,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,22/04/2026  COTIZACION YOANATAN COBOS,4700422327,4742
FF5776FLG,2.0000,0.0000,3661504,3661563,111806ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/04/2026 16:30:08,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,24/04/2026 COTIZACIÓN MARIO RICO,4700422326,4743
FF5776FLG,2.0000,0.0000,3661680,3661681,111818ARLF,Salidas en Vale,Facturada,28/04/2026 20:29:36,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,17/04/2026  COTIZACION YONATAN COBOS,4700420834,4746
FF5776FLG,1.0000,0.0000,3661682,3661684,111819ARLF,Salidas en Vale,Facturada,28/04/2026 21:12:43,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/04/2026 cotización mario rico - mario waldo auditoria,4700420379,4747
FF5776FLG,1.0000,0.0000,3661683,3661684,111819ARLF,Salidas en Vale,Facturada,28/04/2026 21:23:58,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/04/2026 COTIZACIÓN MARIO RICO 2 DE 2,4700420379,4748
FF5776FLG,1.0000,0.0000,3661687,,,Salidas en Vale,Devuelta,28/04/2026 21:51:21,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,4700417762,4750
FF5776FLG,1.0000,0.0000,3661693,3663514,111884ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/04/2026 23:42:57,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/04/2026  COTIZACION YONATAN COBOS,4700421518,4752
FF5776FLG,1.0000,0.0000,3661869,3662161,111833ARLF,Salidas en Vale,Facturada,29/04/2026 10:50:35,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",09/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,4700417762,4753
FF5776FLG,5.0000,5.0000,3662111,,,Salidas en Vale,Impresa,29/04/2026 12:30:15,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28/04/2026 COTIZACIÓN MARIO RICO,1,4754
FF5776FLG,1.0000,0.0000,3662451,,,Salidas en Vale,Devuelta,29/04/2026 16:02:44,"FILTRO DE COMBUSTIBLE ISX, RIEL COMUN X15, OP-FF5825NN, P555776",09/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,08/04/2026 COTIZACION YONATAN COBOS,4700419250,4756
